#--------------------------------------------------------------------------------
# Auto-generated by LiteX (--------) on 2022-11-18 11:31:33
#--------------------------------------------------------------------------------
csr_base,leds,0xf0000000,,
csr_base,switchs,0xf0000800,,
csr_base,buttons,0xf0001000,,
csr_base,ledRGB_1,0xf0001800,,
csr_base,GPIO_infra,0xf0002000,,
csr_base,PWM,0xf0002800,,
csr_base,GPIOverilog_cntrl,0xf0003000,,
csr_base,ctrl,0xf0003800,,
csr_base,timer0,0xf0004000,,
csr_base,uart,0xf0004800,,
csr_register,leds_out,0xf0000000,1,rw
csr_register,switchs_in,0xf0000800,1,ro
csr_register,buttons_in,0xf0001000,1,ro
csr_register,ledRGB_1_r_enable,0xf0001800,1,rw
csr_register,ledRGB_1_r_width,0xf0001804,1,rw
csr_register,ledRGB_1_r_period,0xf0001808,1,rw
csr_register,ledRGB_1_g_enable,0xf000180c,1,rw
csr_register,ledRGB_1_g_width,0xf0001810,1,rw
csr_register,ledRGB_1_g_period,0xf0001814,1,rw
csr_register,ledRGB_1_b_enable,0xf0001818,1,rw
csr_register,ledRGB_1_b_width,0xf000181c,1,rw
csr_register,ledRGB_1_b_period,0xf0001820,1,rw
csr_register,GPIO_infra_in,0xf0002000,1,ro
csr_register,PWM_enable,0xf0002800,1,rw
csr_register,PWM_width,0xf0002804,1,rw
csr_register,PWM_period,0xf0002808,1,rw
csr_register,GPIOverilog_cntrl_done,0xf0003000,1,ro
csr_register,GPIOverilog_cntrl_valor_led,0xf0003004,1,rw
csr_register,GPIOverilog_cntrl_ev_status,0xf0003008,1,ro
csr_register,GPIOverilog_cntrl_ev_pending,0xf000300c,1,rw
csr_register,GPIOverilog_cntrl_ev_enable,0xf0003010,1,rw
csr_register,ctrl_reset,0xf0003800,1,rw
csr_register,ctrl_scratch,0xf0003804,1,rw
csr_register,ctrl_bus_errors,0xf0003808,1,ro
csr_register,timer0_load,0xf0004000,1,rw
csr_register,timer0_reload,0xf0004004,1,rw
csr_register,timer0_en,0xf0004008,1,rw
csr_register,timer0_update_value,0xf000400c,1,rw
csr_register,timer0_value,0xf0004010,1,ro
csr_register,timer0_ev_status,0xf0004014,1,ro
csr_register,timer0_ev_pending,0xf0004018,1,rw
csr_register,timer0_ev_enable,0xf000401c,1,rw
csr_register,uart_rxtx,0xf0004800,1,rw
csr_register,uart_txfull,0xf0004804,1,ro
csr_register,uart_rxempty,0xf0004808,1,ro
csr_register,uart_ev_status,0xf000480c,1,ro
csr_register,uart_ev_pending,0xf0004810,1,rw
csr_register,uart_ev_enable,0xf0004814,1,rw
csr_register,uart_txempty,0xf0004818,1,ro
csr_register,uart_rxfull,0xf000481c,1,ro
constant,config_clock_frequency,125000000,,
constant,config_cpu_has_interrupt,None,,
constant,config_cpu_reset_addr,0,,
constant,config_cpu_has_dcache,None,,
constant,config_cpu_has_icache,None,,
constant,config_cpu_type_vexriscv,None,,
constant,config_cpu_variant_standard,None,,
constant,config_cpu_human_name,vexriscv,,
constant,config_cpu_nop,nop,,
constant,config_csr_data_width,32,,
constant,config_csr_alignment,32,,
constant,config_bus_standard,wishbone,,
constant,config_bus_data_width,32,,
constant,config_bus_address_width,32,,
constant,config_bus_bursting,0,,
constant,timer0_interrupt,1,,
constant,uart_interrupt,0,,
memory_region,rom,0x00000000,32768,cached
memory_region,sram,0x10000000,4096,cached
memory_region,main_ram,0x40000000,20480,cached
memory_region,csr,0xf0000000,65536,io
